position_id,instrumentation,opened,closed,duration_s,duration_min,side,volume,entry,exit,pnl,won,move_pts,move_pct,move_in_atr15,velocity_pts_min,mfe_pts,mae_pts,exit_reason,hour,weekday,spread_at_entry,M5_close,M5_atr,M5_vs_ema21,M5_ema_cross,M5_structure,M5_slope5,M5_donchian,M5_pct_of_range,M15_close,M15_atr,M15_vs_ema21,M15_ema_cross,M15_structure,M15_slope5,M15_donchian,M15_pct_of_range,H1_close,H1_atr,H1_vs_ema21,H1_ema_cross,H1_structure,H1_slope5,H1_donchian,H1_pct_of_range,H4_close,H4_atr,H4_vs_ema21,H4_ema_cross,H4_structure,H4_slope5,H4_donchian,H4_pct_of_range,M5_aligned,M15_aligned,H1_aligned,H4_aligned,entry_candle_dir,entry_candle_range,entry_body_pct,entry_upper_wick_pct,entry_lower_wick_pct,entry_tick_volume,entry_spread_pts
3051331524,False,2026-08-06T09:12:01,2026-08-06T11:05:37,6816,113.6,SELL,0.01,64720.58,64470.58,2.5,True,250.0,0.3863,2.36,2.2,276.0,54.5,[tp 64470.58000],9,Thursday,10.0,64772.95,59.9,below,bull,LH_LL,-40.7,inside,37.2,64864.26,96.3,above,bull,HH_HL,116.3,inside,85.9,64864.26,200.2,above,bull,mixed,397.4,inside,89.0,64744.07,558.6,above,bull,HH_HL,730.0,inside,91.0,True,False,False,False,up,17.1,23.9,55.4,20.6,58.0,1000.0
3051335015,False,2026-08-06T09:12:56,2026-08-06T09:13:30,34,0.6,SELL,0.01,64723.07,64728.6,-0.06,False,-5.5,-0.0085,-0.05,-9.8,4.5,6.2,KL-recov-close,9,Thursday,10.0,64772.95,59.9,below,bull,LH_LL,-40.7,inside,37.2,64864.26,96.3,above,bull,HH_HL,116.3,inside,85.9,64864.26,200.2,above,bull,mixed,397.4,inside,89.0,64744.07,558.6,above,bull,HH_HL,730.0,inside,91.0,True,False,False,False,up,17.1,23.9,55.4,20.6,58.0,1000.0
3052741108,False,2026-08-06T13:41:09,2026-08-06T14:35:08,3239,54.0,BUY,0.01,64286.4,64530.1,2.44,True,243.7,0.3791,1.88,4.5,246.9,6.4,[tp 64530.10000],13,Thursday,10.0,64251.06,90.0,below,bear,HH_HL,65.6,inside,33.6,64173.48,118.1,below,bear,LH_LL,-238.8,inside,6.9,64339.23,206.8,below,bull,LH_LL,-404.8,inside,2.2,64549.28,546.2,above,bull,mixed,218.1,inside,84.0,False,False,False,True,up,54.4,69.4,0.6,30.0,100.0,1000.0
3052741222,False,2026-08-06T13:41:10,2026-08-06T14:35:08,3238,54.0,BUY,0.01,64286.4,64530.1,2.44,True,243.7,0.3791,1.88,4.5,246.9,6.4,[tp 64530.10000],13,Thursday,10.0,64251.06,90.0,below,bear,HH_HL,65.6,inside,33.6,64173.48,118.1,below,bear,LH_LL,-238.8,inside,6.9,64339.23,206.8,below,bull,LH_LL,-404.8,inside,2.2,64549.28,546.2,above,bull,mixed,218.1,inside,84.0,False,False,False,True,up,54.4,69.4,0.6,30.0,100.0,1000.0
3053172867,False,2026-08-06T14:35:14,2026-08-06T14:43:01,467,7.8,BUY,0.01,64494.380000000005,64745.09,2.51,True,250.7,0.3887,1.43,32.2,268.0,15.0,[tp 64745.09000],14,Thursday,10.0,64497.99,116.5,above,bull,mixed,98.1,inside,97.9,64347.51,150.2,below,bear,HH_HL,162.0,inside,37.8,64352.5,218.7,below,bear,LH_LL,-511.8,inside,7.2,64549.28,546.2,above,bull,mixed,218.1,inside,84.0,True,False,False,True,up,49.0,16.7,54.5,28.9,129.0,1000.0
3053172952,False,2026-08-06T14:35:15,2026-08-06T14:43:01,466,7.8,BUY,0.01,64507.26,64745.09,2.38,True,237.8,0.3687,1.36,30.6,255.1,27.9,[tp 64745.09000],14,Thursday,10.0,64497.99,116.5,above,bull,mixed,98.1,inside,97.9,64347.51,150.2,below,bear,HH_HL,162.0,inside,37.8,64352.5,218.7,below,bear,LH_LL,-511.8,inside,7.2,64549.28,546.2,above,bull,mixed,218.1,inside,84.0,True,False,False,True,up,49.0,16.7,54.5,28.9,129.0,1000.0
3053455563,False,2026-08-06T15:20:12,2026-08-06T18:07:04,10012,166.9,SELL,0.01,64673.84,64425.56,2.48,True,248.3,0.3839,1.24,1.5,265.2,137.1,[tp 64425.56000],15,Thursday,10.0,64686.52,139.2,above,bull,LH_LL,46.3,inside,70.4,64783.82,192.8,above,bull,HH_HL,431.3,breakout_up,100.5,64701.32,242.5,above,bull,HH_HL,89.0,inside,67.7,64549.28,546.2,above,bull,mixed,218.1,inside,84.0,False,False,False,False,up,54.5,18.7,21.1,60.1,130.0,1000.0
3053456829,False,2026-08-06T15:20:19,2026-08-06T18:33:03,11564,192.7,SELL,0.01,64676.23,64416.34,2.6,True,259.9,0.4018,1.29,1.3,290.8,134.7,[tp 64416.34000],15,Thursday,10.0,64686.52,139.2,above,bull,LH_LL,46.3,inside,70.4,64783.82,192.8,above,bull,HH_HL,431.3,breakout_up,100.5,64701.32,242.5,above,bull,HH_HL,89.0,inside,67.7,64549.28,546.2,above,bull,mixed,218.1,inside,84.0,False,False,False,False,up,54.5,18.7,21.1,60.1,130.0,1000.0
3054684692,False,2026-08-06T20:09:17,2026-08-07T01:33:05,19428,323.8,BUY,0.01,64479.09,64404.26,-0.75,False,-74.8,-0.1161,-0.71,-0.2,1.3,349.1,KL-recov-close,20,Thursday,10.0,64466.84,51.3,above,bear,HH_HL,94.8,inside,70.7,64388.46,109.2,below,bear,HH_HL,32.1,inside,14.9,64388.46,256.3,below,bear,LH_LL,-312.9,inside,35.5,64388.46,550.1,above,bull,mixed,-211.5,inside,78.2,True,False,False,True,down,26.5,60.6,0.0,39.4,63.0,1000.0
3054684856,False,2026-08-06T20:09:20,2026-08-06T22:00:55,6695,111.6,BUY,0.01,64478.65,64326.52,-1.52,False,-152.1,-0.2359,-1.45,-1.4,1.7,155.5,[sl 64328.82],20,Thursday,10.0,64466.84,51.3,above,bear,HH_HL,94.8,inside,70.7,64388.46,109.2,below,bear,HH_HL,32.1,inside,14.9,64388.46,256.3,below,bear,LH_LL,-312.9,inside,35.5,64388.46,550.1,above,bull,mixed,-211.5,inside,78.2,True,False,False,True,down,26.5,60.6,0.0,39.4,63.0,1000.0
3054871452,False,2026-08-06T22:22:19,2026-08-07T02:15:29,13990,233.2,SELL,0.01,64287.93,64474.21,-1.86,False,-186.3,-0.2898,-2.36,-0.8,158.0,187.7,[sl 64434.61000],22,Thursday,10.0,64350.68,47.4,below,bear,LH_LL,-39.5,inside,24.2,64378.32,76.3,below,bear,LH_LL,4.3,inside,17.4,64381.84,246.0,below,bear,LH_LL,-298.9,inside,34.7,64388.46,550.1,above,bull,mixed,-211.5,inside,78.2,True,True,True,False,down,25.3,81.9,7.2,10.9,65.0,1000.0
3055035579,False,2026-08-07T00:06:20,2026-08-07T01:33:06,5206,86.8,BUY,0.01,64324.18,64405.93,0.82,True,81.8,0.1271,0.98,0.9,90.6,159.0,KL-recov-close,0,Friday,10.0,64294.42,46.2,above,bear,mixed,137.4,inside,73.5,64268.64,76.4,below,bear,mixed,-21.3,inside,37.5,64268.64,227.6,below,bear,LH_LL,-92.9,inside,21.3,64268.64,529.5,above,bull,LH_LL,-198.2,inside,72.6,True,False,False,True,up,33.3,46.1,23.6,30.2,66.0,1000.0
3055315706,False,2026-08-07T02:26:13,2026-08-07T08:31:37,21924,365.4,SELL,0.01,64287.89,64440.32,-1.52,False,-152.4,-0.2371,-1.2,-0.4,191.6,157.2,[sl 64438.68000],2,Friday,10.0,64310.24,91.3,below,bull,LH_LL,-46.2,inside,41.3,64337.73,112.1,above,bear,LH_LL,76.3,inside,62.2,64356.44,235.4,below,bear,HH_HL,-17.6,inside,31.7,64268.64,529.5,above,bull,LH_LL,-198.2,inside,72.6,True,False,True,False,up,32.9,64.9,35.1,0.0,73.0,1000.0
3055315716,False,2026-08-07T02:26:13,2026-08-07T14:12:08,42355,705.9,SELL,0.01,64287.89,64743.16,-4.55,False,-455.3,-0.7082,-3.58,-0.6,191.6,1059.1,KL-recov-close,2,Friday,10.0,64310.24,91.3,below,bull,LH_LL,-46.2,inside,41.3,64337.73,112.1,above,bear,LH_LL,76.3,inside,62.2,64356.44,235.4,below,bear,HH_HL,-17.6,inside,31.7,64268.64,529.5,above,bull,LH_LL,-198.2,inside,72.6,True,False,True,False,up,32.9,64.9,35.1,0.0,73.0,1000.0
3056295051,False,2026-08-07T08:31:56,2026-08-07T09:11:34,2378,39.6,BUY,0.01,64418.04,64668.04,2.5,True,250.0,0.3881,2.27,6.3,284.4,32.2,[tp 64668.04000],8,Friday,10.0,64387.02,46.7,above,bull,HH_HL,112.5,breakout_up,102.6,64387.02,99.5,above,bull,HH_HL,107.8,inside,94.3,64261.25,183.5,below,bear,LH_LL,-69.2,inside,20.8,64261.25,496.1,above,bull,LH_LL,-288.0,inside,57.9,True,True,False,True,up,44.5,8.6,81.2,10.2,84.0,1000.0
3057585276,False,2026-08-07T12:31:07,2026-08-07T14:12:09,6062,101.0,SELL,0.01,64973.32,64755.87,2.17,True,217.4,0.3347,1.45,2.2,244.1,373.7,KL-recov-close,12,Friday,10.0,65072.56,92.4,above,bull,LH_LL,80.8,inside,61.2,65072.56,137.5,above,bull,mixed,161.6,inside,83.4,64971.66,226.0,above,bull,HH_HL,726.3,breakout_up,105.8,64971.66,522.2,above,bull,HH_HL,399.7,inside,98.7,False,False,False,False,up,121.0,30.8,19.7,49.5,201.0,1000.0
3057585862,False,2026-08-07T12:31:08,2026-08-07T12:32:25,77,1.3,SELL,0.01,64962.310000000005,65136.15,-1.74,False,-173.8,-0.2676,-1.16,-135.5,-27.7,187.3,[sl 65136.15000],12,Friday,10.0,65072.56,92.4,above,bull,LH_LL,80.8,inside,61.2,65072.56,137.5,above,bull,mixed,161.6,inside,83.4,64971.66,226.0,above,bull,HH_HL,726.3,breakout_up,105.8,64971.66,522.2,above,bull,HH_HL,399.7,inside,98.7,False,False,False,False,up,121.0,30.8,19.7,49.5,201.0,1000.0
3057849250,False,2026-08-07T12:41:13,2026-08-07T13:56:44,4531,75.5,BUY,0.01,65126.51,64975.32,-1.52,False,-151.2,-0.2321,-1.01,-2.0,220.5,158.1,[sl 64975.32000],12,Friday,10.0,65085.22,105.4,above,bull,LH_LL,-78.2,inside,55.5,65072.56,137.5,above,bull,mixed,161.6,inside,83.4,64971.66,226.0,above,bull,HH_HL,726.3,breakout_up,105.8,64971.66,522.2,above,bull,HH_HL,399.7,inside,98.7,True,True,True,True,up,61.6,36.1,2.1,61.8,102.0,1000.0
3058372039,False,2026-08-07T13:29:08,2026-08-07T14:02:19,1991,33.2,SELL,0.01,65101.8,64848.8,2.53,True,253.0,0.3886,1.58,7.6,264.8,194.0,[tp 64848.80000],13,Friday,10.0,65132.3,121.7,above,bull,mixed,-113.8,inside,49.2,65170.67,154.2,above,bull,mixed,199.0,inside,84.1,65246.05,246.7,above,bull,HH_HL,984.8,breakout_up,107.1,64971.66,522.2,above,bull,HH_HL,399.7,inside,98.7,False,False,False,False,up,32.2,91.7,8.3,0.0,70.0,1000.0
3058820320,False,2026-08-07T14:21:13,2026-08-07T15:02:36,2483,41.4,BUY,0.01,65040.74,64878.07,-1.63,False,-162.7,-0.2501,-0.7,-3.9,185.8,170.4,[sl 64878.07000],14,Friday,10.0,64943.1,155.1,below,bear,HH_HL,-140.1,inside,34.6,64780.92,203.4,below,bull,LH_LL,-465.1,inside,29.9,64965.77,260.4,above,bull,LH_LL,425.5,inside,69.5,64971.66,522.2,above,bull,HH_HL,399.7,inside,98.7,False,False,True,True,up,51.5,53.9,26.2,19.9,140.0,1000.0
3058820435,False,2026-08-07T14:21:14,2026-08-07T15:33:10,4316,71.9,BUY,0.01,65040.74,65076.61,0.36,True,35.9,0.0552,0.16,0.5,185.8,211.4,KL-recov-close,14,Friday,10.0,64943.1,155.1,below,bear,HH_HL,-140.1,inside,34.6,64780.92,203.4,below,bull,LH_LL,-465.1,inside,29.9,64965.77,260.4,above,bull,LH_LL,425.5,inside,69.5,64971.66,522.2,above,bull,HH_HL,399.7,inside,98.7,False,False,True,True,up,51.5,53.9,26.2,19.9,140.0,1000.0
3059265059,False,2026-08-07T15:33:09,2026-08-07T15:38:37,328,5.5,BUY,0.01,65086.39,64936.39,-1.5,False,-150.0,-0.2305,-0.63,-27.4,-44.1,168.3,[sl 64936.39000],15,Friday,10.0,64968.44,117.6,below,bear,HH_HL,139.1,inside,42.2,64968.44,244.0,above,bull,HH_HL,187.5,inside,38.7,64906.01,282.4,above,bull,LH_LL,119.0,inside,64.7,64971.66,522.2,above,bull,HH_HL,399.7,inside,98.7,False,True,True,True,down,56.9,82.5,17.5,0.0,90.0,1000.0
3059265245,False,2026-08-07T15:33:10,2026-08-07T19:20:51,13661,227.7,BUY,0.01,65086.86,64871.17,-2.16,False,-215.7,-0.3314,-0.91,-0.9,-44.6,625.2,KL-recov-close,15,Friday,10.0,64968.44,117.6,below,bear,HH_HL,139.1,inside,42.2,64968.44,244.0,above,bull,HH_HL,187.5,inside,38.7,64906.01,282.4,above,bull,LH_LL,119.0,inside,64.7,64971.66,522.2,above,bull,HH_HL,399.7,inside,98.7,False,True,True,True,down,56.9,82.5,17.5,0.0,90.0,1000.0
3059363710,False,2026-08-07T15:53:05,2026-08-07T17:02:28,4163,69.4,SELL,0.01,64914.94,64665.23,2.5,True,249.7,0.3847,1.07,3.6,271.2,110.9,[tp 64665.23000],15,Friday,10.0,64948.52,104.8,below,bear,LH_LL,-26.0,inside,44.1,64949.55,236.8,above,bull,HH_HL,-189.6,inside,35.7,64906.01,282.4,above,bull,LH_LL,119.0,inside,64.7,64971.66,522.2,above,bull,HH_HL,399.7,inside,98.7,True,False,False,False,down,43.9,73.7,3.7,22.6,74.0,1000.0
3059859186,False,2026-08-07T17:46:02,2026-08-07T19:20:52,5690,94.8,BUY,0.01,64672.0,64869.39,1.97,True,197.4,0.3052,1.22,2.1,202.8,73.1,KL-recov-close,17,Friday,10.0,64628.4,84.4,below,bear,HH_HL,-25.7,inside,29.6,64628.4,184.7,below,bear,LH_LL,-255.3,inside,12.4,64749.79,285.8,above,bull,LH_LL,-221.9,inside,52.3,64860.13,528.6,above,bull,HH_HL,471.7,inside,82.8,False,False,True,True,down,35.1,98.2,1.8,0.0,74.0,1000.0
3059859233,False,2026-08-07T17:46:02,2026-08-07T19:28:12,6130,102.2,BUY,0.01,64672.0,64922.0,2.5,True,250.0,0.3866,1.55,2.4,272.6,73.1,[tp 64922.00000],17,Friday,10.0,64628.4,84.4,below,bear,HH_HL,-25.7,inside,29.6,64628.4,184.7,below,bear,LH_LL,-255.3,inside,12.4,64749.79,285.8,above,bull,LH_LL,-221.9,inside,52.3,64860.13,528.6,above,bull,HH_HL,471.7,inside,82.8,False,False,True,True,down,35.1,98.2,1.8,0.0,74.0,1000.0
3060081217,False,2026-08-07T19:02:05,2026-08-07T19:20:52,1127,18.8,BUY,0.01,64776.48,64869.39,0.93,True,92.9,0.1434,0.67,4.9,98.3,60.4,KL-recov-close,19,Friday,10.0,64683.4,62.9,below,bear,HH_HL,-63.4,inside,59.1,64683.4,140.6,below,bear,LH_LL,55.0,inside,26.6,64683.4,298.2,above,bull,HH_HL,-282.4,inside,46.9,64860.13,528.6,above,bull,HH_HL,471.7,inside,82.8,False,False,True,True,down,53.5,92.9,0.0,7.1,71.0,1000.0
3060407417,False,2026-08-07T22:05:02,2026-08-08T22:51:38,89196,1486.6,SELL,0.01,64867.46,64911.54,-0.45,False,-44.1,-0.068,-0.51,-0.0,86.9,278.6,KL-recov-close,22,Friday,10.0,64865.96,40.6,below,bear,LH_LL,-104.6,breakout_dn,-9.3,64893.49,93.0,above,bull,LH_LL,-17.3,inside,71.3,64893.49,297.2,above,bull,mixed,143.7,inside,63.7,64917.91,549.7,above,bull,LH_LL,649.3,inside,78.3,True,False,False,False,up,17.9,49.4,10.9,39.8,56.0,1000.0
3060407621,False,2026-08-07T22:05:17,2026-08-08T03:33:19,19682,328.0,SELL,0.01,64861.19,65022.6,-1.62,False,-161.4,-0.2489,-1.86,-0.5,80.6,151.4,[sl 65014.54000],22,Friday,10.0,64865.96,40.6,below,bear,LH_LL,-104.6,breakout_dn,-9.3,64893.49,93.0,above,bull,LH_LL,-17.3,inside,71.3,64893.49,297.2,above,bull,mixed,143.7,inside,63.7,64917.91,549.7,above,bull,LH_LL,649.3,inside,78.3,True,False,False,False,up,17.9,49.4,10.9,39.8,56.0,1000.0
3060407625,False,2026-08-07T22:05:17,2026-08-08T22:51:39,89182,1486.4,SELL,0.01,64861.19,64911.57,-0.51,False,-50.4,-0.0777,-0.58,-0.0,80.6,284.8,KL-recov-close,22,Friday,10.0,64865.96,40.6,below,bear,LH_LL,-104.6,breakout_dn,-9.3,64893.49,93.0,above,bull,LH_LL,-17.3,inside,71.3,64893.49,297.2,above,bull,mixed,143.7,inside,63.7,64917.91,549.7,above,bull,LH_LL,649.3,inside,78.3,True,False,False,False,up,17.9,49.4,10.9,39.8,56.0,1000.0
3060917103,False,2026-08-08T19:13:05,2026-08-08T22:51:39,13114,218.6,SELL,0.01,64971.5,64911.57,0.6,True,59.9,0.0922,1.44,0.3,78.1,72.8,KL-recov-close,19,Saturday,10.0,64976.99,23.1,below,bear,LH_LL,-29.9,breakout_dn,-2.3,64994.89,41.9,below,bull,mixed,-83.8,inside,23.3,64994.89,82.9,above,bull,LH_LL,29.5,inside,58.6,65031.74,422.9,above,bull,mixed,113.8,inside,79.5,True,True,False,False,up,8.3,49.8,46.3,4.0,55.0,1000.0
3060917114,False,2026-08-08T19:13:05,2026-08-09T03:13:36,28831,480.5,SELL,0.01,64965.3,64721.5,2.43,True,243.8,0.3753,5.85,0.5,259.2,79.0,[tp 64721.50000],19,Saturday,10.0,64976.99,23.1,below,bear,LH_LL,-29.9,breakout_dn,-2.3,64994.89,41.9,below,bull,mixed,-83.8,inside,23.3,64994.89,82.9,above,bull,LH_LL,29.5,inside,58.6,65031.74,422.9,above,bull,mixed,113.8,inside,79.5,True,True,False,False,up,8.3,49.8,46.3,4.0,55.0,1000.0
3060917126,False,2026-08-08T19:13:06,2026-08-08T22:51:40,13114,218.6,SELL,0.01,64965.3,64911.59,0.53,True,53.7,0.0827,1.29,0.2,71.9,79.0,KL-recov-close,19,Saturday,10.0,64976.99,23.1,below,bear,LH_LL,-29.9,breakout_dn,-2.3,64994.89,41.9,below,bull,mixed,-83.8,inside,23.3,64994.89,82.9,above,bull,LH_LL,29.5,inside,58.6,65031.74,422.9,above,bull,mixed,113.8,inside,79.5,True,True,False,False,up,8.3,49.8,46.3,4.0,55.0,1000.0
3060919934,False,2026-08-08T19:17:08,2026-08-09T03:13:31,28583,476.4,SELL,0.01,64969.74,64726.93,2.43,True,242.8,0.3737,6.07,0.5,263.7,74.5,[tp 64726.93000],19,Saturday,10.0,64975.28,23.0,below,bear,LH_LL,-38.8,inside,2.2,64975.28,41.7,below,bear,LH_LL,-96.6,inside,7.6,64994.89,82.9,above,bull,LH_LL,29.5,inside,58.6,65031.74,422.9,above,bull,mixed,113.8,inside,79.5,True,True,False,False,up,14.6,27.9,36.2,35.9,58.0,1000.0
3061187022,False,2026-08-09T08:16:18,2026-08-09T08:44:36,1698,28.3,BUY,0.01,64887.47,64737.47,-1.5,False,-150.0,-0.2312,-4.54,-5.3,-2.1,154.2,[sl 64737.47000],8,Sunday,10.0,64858.39,21.7,above,bull,HH_HL,93.7,inside,85.3,64858.39,31.0,above,bull,HH_HL,63.4,breakout_up,137.9,64771.48,77.9,below,bear,mixed,13.9,inside,21.4,64771.48,318.0,above,bull,mixed,-151.2,inside,54.3,True,True,False,True,up,12.9,70.8,29.2,0.0,62.0,1000.0
3061187031,False,2026-08-09T08:16:19,2026-08-09T10:14:21,7082,118.0,BUY,0.01,64889.0,64893.14,0.04,True,4.1,0.0064,0.13,0.0,8.5,155.7,KL-recov-close,8,Sunday,10.0,64858.39,21.7,above,bull,HH_HL,93.7,inside,85.3,64858.39,31.0,above,bull,HH_HL,63.4,breakout_up,137.9,64771.48,77.9,below,bear,mixed,13.9,inside,21.4,64771.48,318.0,above,bull,mixed,-151.2,inside,54.3,True,True,False,True,up,12.9,70.8,29.2,0.0,62.0,1000.0
3061187042,False,2026-08-09T08:16:20,2026-08-09T10:14:02,7062,117.7,BUY,0.01,64887.34,64887.130000000005,0.0,False,-0.2,-0.0003,-0.01,-0.0,10.2,154.1,KL-d4-close,8,Sunday,10.0,64858.39,21.7,above,bull,HH_HL,93.7,inside,85.3,64858.39,31.0,above,bull,HH_HL,63.4,breakout_up,137.9,64771.48,77.9,below,bear,mixed,13.9,inside,21.4,64771.48,318.0,above,bull,mixed,-151.2,inside,54.3,True,True,False,True,up,12.9,70.8,29.2,0.0,62.0,1000.0
3061187045,False,2026-08-09T08:16:20,2026-08-09T10:14:02,7062,117.7,BUY,0.01,64887.34,64887.130000000005,0.0,False,-0.2,-0.0003,-0.01,-0.0,10.2,154.1,KL-recov-close,8,Sunday,10.0,64858.39,21.7,above,bull,HH_HL,93.7,inside,85.3,64858.39,31.0,above,bull,HH_HL,63.4,breakout_up,137.9,64771.48,77.9,below,bear,mixed,13.9,inside,21.4,64771.48,318.0,above,bull,mixed,-151.2,inside,54.3,True,True,False,True,up,12.9,70.8,29.2,0.0,62.0,1000.0
3061669689,False,2026-08-09T20:11:07,2026-08-09T22:33:07,8520,142.0,SELL,0.01,65054.48,65062.93,-0.09,False,-8.4,-0.013,-0.24,-0.1,63.5,383.7,KL-d4-close,20,Sunday,10.0,65092.44,20.2,below,bear,LH_LL,-58.0,breakout_dn,-14.0,65132.67,31.5,below,bull,LH_LL,-31.1,inside,14.1,65132.67,97.4,above,bull,LH_LL,-72.3,inside,79.5,65132.67,257.5,above,bull,mixed,224.0,inside,83.0,True,True,False,False,up,22.1,54.0,18.8,27.2,59.0,1000.0
3061669855,False,2026-08-09T20:11:20,2026-08-09T22:33:08,8508,141.8,SELL,0.01,65054.59,65064.34,-0.09,False,-9.8,-0.015,-0.27,-0.1,63.6,383.6,KL-recov-close,20,Sunday,10.0,65092.44,20.2,below,bear,LH_LL,-58.0,breakout_dn,-14.0,65132.67,31.5,below,bull,LH_LL,-31.1,inside,14.1,65132.67,97.4,above,bull,LH_LL,-72.3,inside,79.5,65132.67,257.5,above,bull,mixed,224.0,inside,83.0,True,True,False,False,up,22.1,54.0,18.8,27.2,59.0,1000.0
3061669868,False,2026-08-09T20:11:21,2026-08-09T21:40:01,5320,88.7,SELL,0.01,65054.6,65204.59,-1.5,False,-150.0,-0.2306,-4.22,-1.7,38.0,156.6,[sl 65204.59000],20,Sunday,10.0,65092.44,20.2,below,bear,LH_LL,-58.0,breakout_dn,-14.0,65132.67,31.5,below,bull,LH_LL,-31.1,inside,14.1,65132.67,97.4,above,bull,LH_LL,-72.3,inside,79.5,65132.67,257.5,above,bull,mixed,224.0,inside,83.0,True,True,False,False,up,22.1,54.0,18.8,27.2,59.0,1000.0
3061669876,False,2026-08-09T20:11:22,2026-08-09T22:33:06,8504,141.7,SELL,0.01,65054.6,65046.9,0.08,True,7.7,0.0118,0.22,0.1,63.6,383.6,KL-recov-close,20,Sunday,10.0,65092.44,20.2,below,bear,LH_LL,-58.0,breakout_dn,-14.0,65132.67,31.5,below,bull,LH_LL,-31.1,inside,14.1,65132.67,97.4,above,bull,LH_LL,-72.3,inside,79.5,65132.67,257.5,above,bull,mixed,224.0,inside,83.0,True,True,False,False,up,22.1,54.0,18.8,27.2,59.0,1000.0
3061837472,False,2026-08-09T22:10:18,2026-08-09T22:33:00,1362,22.7,BUY,0.01,65243.380000000005,65092.87,-1.5,False,-150.5,-0.2307,-2.17,-6.6,194.8,252.4,[sl 65092.87],22,Sunday,10.0,65227.45,39.4,above,bull,HH_HL,55.3,breakout_up,109.9,65141.59,49.4,above,bull,mixed,50.4,inside,64.2,65141.59,109.0,above,bull,HH_HL,-39.6,inside,81.0,65132.67,257.5,above,bull,mixed,224.0,inside,83.0,True,True,True,True,down,30.1,64.1,27.7,8.2,58.0,1000.0
3061903513,False,2026-08-09T22:25:03,2026-08-09T22:33:07,484,8.1,SELL,0.01,65160.92,65062.93,0.98,True,98.0,0.1504,1.17,12.1,169.9,41.1,KL-recov-close,22,Sunday,10.0,65160.45,72.2,below,bull,LH_LL,18.9,inside,25.7,65363.04,69.2,above,bull,HH_HL,272.4,breakout_up,178.0,65141.59,109.0,above,bull,HH_HL,-39.6,inside,81.0,65132.67,257.5,above,bull,mixed,224.0,inside,83.0,True,False,False,False,up,37.8,95.3,4.7,0.0,61.0,1000.0
