symbol,iso_year,iso_week,open,high,low,close,tick_volume,spread_median_points,spread_max_points,n_days,week_start,week_end,days_with_gap,complete_week
NZDCADm,2026,29,0.81509,0.82251,0.81307,0.81905,125565,18.0,60,5,2026-07-13,2026-07-17,0,True
NZDCADm,2026,30,0.8164,0.82643,0.81184,0.81582,114120,18.0,109,5,2026-07-20,2026-07-24,0,True
NZDCADm,2026,31,0.81704,0.82606,0.81193,0.82508,134686,18.0,111,5,2026-07-27,2026-07-31,0,True
AUDNZDm,2021,31,1.05233,1.05637,1.04667,1.04894,65186,23.0,99,5,2021-08-02,2021-08-06,0,True
AUDNZDm,2021,32,1.04847,1.05101,1.04553,1.04688,53269,23.0,78,5,2021-08-09,2021-08-13,0,True
AUDNZDm,2021,33,1.04635,1.05411,1.0417,1.04428,83000,23.0,89,5,2021-08-16,2021-08-20,0,True
AUDNZDm,2021,34,1.04383,1.04712,1.04075,1.0424,62500,23.0,56,5,2021-08-23,2021-08-27,0,True
AUDNZDm,2021,35,1.04266,1.04442,1.03428,1.04117,58481,23.0,74,5,2021-08-30,2021-09-03,0,True
AUDNZDm,2021,36,1.04114,1.04527,1.0331,1.0337,65436,23.0,71,5,2021-09-06,2021-09-10,0,True
AUDNZDm,2021,37,1.03353,1.03657,1.02646,1.03233,66994,23.0,74,5,2021-09-13,2021-09-17,0,True
AUDNZDm,2021,38,1.03203,1.03576,1.02886,1.03503,81223,23.0,101,5,2021-09-20,2021-09-24,0,True
AUDNZDm,2021,39,1.03438,1.0491,1.0325,1.04657,82583,23.0,71,5,2021-09-27,2021-10-01,0,True
AUDNZDm,2021,40,1.04622,1.05539,1.04334,1.0546,78417,23.0,82,5,2021-10-04,2021-10-08,0,True
AUDNZDm,2021,41,1.05508,1.06108,1.04846,1.04861,65274,23.0,73,5,2021-10-11,2021-10-15,0,True
AUDNZDm,2021,42,1.04843,1.04949,1.0416,1.04414,69193,23.0,56,5,2021-10-18,2021-10-22,0,True
AUDNZDm,2021,43,1.04398,1.05271,1.04329,1.0488,70901,23.0,96,5,2021-10-25,2021-10-29,0,True
AUDNZDm,2021,44,1.04807,1.049,1.03825,1.03932,71363,23.0,87,5,2021-11-01,2021-11-05,0,True
AUDNZDm,2021,45,1.03936,1.04106,1.03294,1.04086,67163,23.0,56,5,2021-11-08,2021-11-12,0,True
AUDNZDm,2021,46,1.03998,1.04557,1.03133,1.03365,68647,23.0,76,5,2021-11-15,2021-11-19,0,True
AUDNZDm,2021,47,1.03252,1.05015,1.03171,1.04258,86373,23.0,191,5,2021-11-22,2021-11-26,0,True
AUDNZDm,2021,48,1.0436,1.04963,1.03668,1.03716,103670,23.0,56,5,2021-11-29,2021-12-03,0,True
AUDNZDm,2021,49,1.03618,1.05626,1.03532,1.05498,75648,23.0,101,5,2021-12-06,2021-12-10,0,True
AUDNZDm,2021,50,1.05277,1.0596700000000001,1.05221,1.05763,81559,23.0,104,5,2021-12-13,2021-12-17,0,True
AUDNZDm,2021,51,1.05654,1.06269,1.0549,1.05864,85927,23.0,235,5,2021-12-20,2021-12-24,0,True
AUDNZDm,2021,52,1.05816,1.0642800000000001,1.05789,1.06195,51016,23.0,111,5,2021-12-27,2021-12-31,0,True
AUDNZDm,2022,1,1.06153,1.06495,1.05539,1.05796,69492,23.0,126,5,2022-01-03,2022-01-07,0,True
AUDNZDm,2022,2,1.05839,1.06482,1.05717,1.05903,75176,23.0,100,5,2022-01-10,2022-01-14,0,True
AUDNZDm,2022,3,1.05951,1.07131,1.05698,1.06852,87213,23.0,113,5,2022-01-17,2022-01-21,0,True
AUDNZDm,2022,4,1.06764,1.07263,1.06338,1.06835,115506,23.0,81,5,2022-01-24,2022-01-28,0,True
AUDNZDm,2022,5,1.06738,1.07692,1.06487,1.06947,95510,23.0,81,5,2022-01-31,2022-02-04,0,True
AUDNZDm,2022,6,1.06979,1.07693,1.06747,1.07332,94025,23.0,100,5,2022-02-07,2022-02-11,1,True
AUDNZDm,2022,7,1.07288,1.07954,1.07081,1.07168,96945,23.0,56,5,2022-02-14,2022-02-18,0,True
AUDNZDm,2022,8,1.07096,1.07419,1.06652,1.07182,117603,23.0,96,5,2022-02-21,2022-02-25,0,True
AUDNZDm,2022,9,1.07293,1.0795,1.07069,1.07458,112035,23.0,82,5,2022-02-28,2022-03-04,0,True
AUDNZDm,2022,10,1.07531,1.07663,1.06476,1.07129,114422,23.0,107,5,2022-03-07,2022-03-11,0,True
AUDNZDm,2022,11,1.07006,1.074,1.06136,1.07317,95763,23.0,84,5,2022-03-14,2022-03-18,0,True
AUDNZDm,2022,12,1.07289,1.08079,1.06928,1.07955,72890,23.0,100,5,2022-03-21,2022-03-25,4,True
AUDNZDm,2022,13,1.07964,1.08839,1.07541,1.08311,83184,23.0,71,5,2022-03-28,2022-04-01,0,True
AUDNZDm,2022,14,1.08231,1.09239,1.07949,1.08916,79826,23.0,121,5,2022-04-04,2022-04-08,0,True
AUDNZDm,2022,15,1.08874,1.0973600000000001,1.08288,1.09206,94689,23.0,121,5,2022-04-11,2022-04-15,0,True
AUDNZDm,2022,16,1.09104,1.09962,1.08999,1.09149,85891,23.0,138,5,2022-04-18,2022-04-22,0,True
AUDNZDm,2022,17,1.09233,1.0977,1.08238,1.09341,110372,23.0,110,5,2022-04-25,2022-04-29,0,True
AUDNZDm,2022,18,1.09311,1.11097,1.09178,1.10401,129169,23.0,106,5,2022-05-02,2022-05-06,0,True
AUDNZDm,2022,19,1.10318,1.10619,1.09763,1.10312,136421,23.0,123,5,2022-05-09,2022-05-13,0,True
AUDNZDm,2022,20,1.1034,1.10796,1.09824,1.09906,121397,23.0,120,5,2022-05-16,2022-05-20,0,True
AUDNZDm,2022,21,1.10019,1.10271,1.09208,1.09511,101253,23.0,110,5,2022-05-23,2022-05-27,0,True
AUDNZDm,2022,22,1.09432,1.10951,1.09387,1.10768,81018,23.0,100,5,2022-05-30,2022-06-03,0,True
AUDNZDm,2022,23,1.10707,1.11622,1.10557,1.1082,90611,23.0,76,5,2022-06-06,2022-06-10,0,True
AUDNZDm,2022,24,1.10826,1.11647,1.098,1.09849,135698,23.0,109,5,2022-06-13,2022-06-17,0,True
AUDNZDm,2022,25,1.09848,1.1050200000000001,1.09518,1.09948,94882,23.0,129,5,2022-06-20,2022-06-24,0,True
AUDNZDm,2022,26,1.09861,1.10899,1.0959,1.09803,109360,23.0,114,5,2022-06-27,2022-07-01,0,True
AUDNZDm,2022,27,1.09848,1.10935,1.09612,1.10717,106450,23.0,136,5,2022-07-04,2022-07-08,0,True
AUDNZDm,2022,28,1.10689,1.10736,1.09741,1.10285,114683,23.0,112,5,2022-07-11,2022-07-15,0,True
AUDNZDm,2022,29,1.10116,1.11091,1.0991900000000001,1.10743,102203,23.0,111,5,2022-07-18,2022-07-22,0,True
AUDNZDm,2022,30,1.10642,1.11781,1.10458,1.11113,94999,23.0,115,5,2022-07-25,2022-07-29,0,True
AUDNZDm,2022,31,1.11126,1.11261,1.10069,1.10721,96081,23.0,109,5,2022-08-01,2022-08-05,0,True
AUDNZDm,2022,32,1.10512,1.11261,1.10104,1.10318,90567,23.0,111,5,2022-08-08,2022-08-12,0,True
AUDNZDm,2022,33,1.1013,1.11459,1.09891,1.11366,95726,23.0,84,5,2022-08-15,2022-08-19,0,True
AUDNZDm,2022,34,1.11153,1.12537,1.11094,1.12308,98410,23.0,120,5,2022-08-22,2022-08-26,0,True
AUDNZDm,2022,35,1.1226,1.12484,1.1129,1.114,107923,23.0,56,5,2022-08-29,2022-09-02,0,True
AUDNZDm,2022,36,1.11261,1.12153,1.11134,1.12097,103190,23.0,208,5,2022-09-05,2022-09-09,0,True
AUDNZDm,2022,37,1.12184,1.1256599999999999,1.11815,1.12146,107807,23.0,80,5,2022-09-12,2022-09-16,0,True
AUDNZDm,2022,38,1.12062,1.13716,1.12055,1.13662,123108,23.0,56,5,2022-09-19,2022-09-23,0,True
AUDNZDm,2022,39,1.13384,1.14898,1.1324,1.14303,158003,23.0,110,5,2022-09-26,2022-09-30,0,True
AUDNZDm,2022,40,1.1424400000000001,1.14379,1.12407,1.13526,152985,23.0,175,5,2022-10-03,2022-10-07,0,True
AUDNZDm,2022,41,1.13414,1.13528,1.11446,1.11462,146754,23.0,103,5,2022-10-10,2022-10-14,0,True
AUDNZDm,2022,42,1.11438,1.11883,1.1044,1.10798,138845,23.0,83,5,2022-10-17,2022-10-21,0,True
AUDNZDm,2022,43,1.10695,1.11749,1.10129,1.10282,152511,23.0,104,5,2022-10-24,2022-10-28,0,True
AUDNZDm,2022,44,1.10196,1.10555,1.0874,1.0907499999999999,146862,23.0,97,5,2022-10-31,2022-11-04,0,True
AUDNZDm,2022,45,1.09106,1.10442,1.08813,1.09563,133391,23.0,112,5,2022-11-07,2022-11-11,0,True
AUDNZDm,2022,46,1.09704,1.10042,1.0831,1.08442,128043,23.0,180,5,2022-11-14,2022-11-18,0,True
AUDNZDm,2022,47,1.08156,1.08524,1.07464,1.0796000000000001,105456,23.0,109,5,2022-11-21,2022-11-25,0,True
AUDNZDm,2022,48,1.0796999999999999,1.08176,1.05877,1.05932,120543,23.0,56,5,2022-11-28,2022-12-02,0,True
AUDNZDm,2022,49,1.06142,1.06578,1.05312,1.05948,101019,23.0,99,5,2022-12-05,2022-12-09,0,True
AUDNZDm,2022,50,1.05894,1.06634,1.047,1.04809,111192,23.0,100,5,2022-12-12,2022-12-16,0,True
AUDNZDm,2022,51,1.0493,1.07174,1.0482,1.06811,104803,23.0,99,5,2022-12-19,2022-12-23,0,True
AUDNZDm,2022,52,1.06722,1.07642,1.0623,1.07317,92419,23.0,650,5,2022-12-26,2022-12-30,0,True
AUDNZDm,2023,1,1.06988,1.08778,1.05733,1.08275,126549,23.0,800,5,2023-01-02,2023-01-06,0,True
AUDNZDm,2023,2,1.08411,1.09349,1.07975,1.09262,112161,23.0,111,5,2023-01-09,2023-01-13,0,True
AUDNZDm,2023,3,1.09121,1.09355,1.07363,1.07639,112659,23.0,455,5,2023-01-16,2023-01-20,0,True
AUDNZDm,2023,4,1.07537,1.09845,1.07485,1.09488,107883,23.0,177,5,2023-01-23,2023-01-27,0,True
AUDNZDm,2023,5,1.0932,1.09923,1.08803,1.09427,117597,23.0,159,5,2023-01-30,2023-02-03,0,True
AUDNZDm,2023,6,1.09139,1.10297,1.08999,1.09645,113907,23.0,122,5,2023-02-06,2023-02-10,0,True
AUDNZDm,2023,7,1.09436,1.10311,1.09278,1.10161,112798,23.0,121,5,2023-02-13,2023-02-17,0,True
AUDNZDm,2023,8,1.10034,1.1086,1.09035,1.09069,104242,23.0,258,5,2023-02-20,2023-02-24,0,True
AUDNZDm,2023,9,1.08951,1.09474,1.07879,1.08771,100973,23.0,197,5,2023-02-27,2023-03-03,0,True
AUDNZDm,2023,10,1.08453,1.0890900000000001,1.07235,1.07258,106910,23.0,200,5,2023-03-06,2023-03-10,0,True
AUDNZDm,2023,11,1.07418,1.07983,1.06717,1.06865,138384,23.0,219,5,2023-03-13,2023-03-17,0,True
AUDNZDm,2023,12,1.06687,1.08037,1.0666,1.07114,103815,23.0,218,5,2023-03-20,2023-03-24,0,True
AUDNZDm,2023,13,1.0709,1.0762,1.06711,1.06862,78838,23.0,213,5,2023-03-27,2023-03-31,0,True
AUDNZDm,2023,14,1.06757,1.07908,1.05873,1.06104,100230,23.0,719,5,2023-04-03,2023-04-07,0,True
AUDNZDm,2023,15,1.0625,1.0812,1.06169,1.08045,78351,23.0,459,5,2023-04-10,2023-04-14,0,True
AUDNZDm,2023,16,1.0784799999999999,1.09296,1.0778699999999999,1.09007,81092,23.0,177,5,2023-04-17,2023-04-21,0,True
AUDNZDm,2023,17,1.08916,1.09012,1.0682,1.06997,84450,23.0,166,5,2023-04-24,2023-04-28,0,True
AUDNZDm,2023,18,1.06925,1.08334,1.06224,1.07253,93273,23.0,194,5,2023-05-01,2023-05-05,0,True
AUDNZDm,2023,19,1.07152,1.07409,1.0603,1.07266,76838,23.0,136,5,2023-05-08,2023-05-12,0,True
AUDNZDm,2023,20,1.07151,1.07638,1.05822,1.05951,80392,23.0,148,5,2023-05-15,2023-05-19,0,True
AUDNZDm,2023,21,1.059,1.07855,1.05579,1.0778699999999999,96554,23.0,125,5,2023-05-22,2023-05-26,0,True
AUDNZDm,2023,22,1.07556,1.09081,1.07547,1.09008,85210,23.0,136,5,2023-05-29,2023-06-02,0,True
AUDNZDm,2023,23,1.08811,1.10308,1.08722,1.09991,83306,23.0,170,5,2023-06-05,2023-06-09,0,True
AUDNZDm,2023,24,1.09827,1.10492,1.09249,1.10208,144509,23.0,138,5,2023-06-12,2023-06-16,0,True
AUDNZDm,2023,25,1.10205,1.10509,1.0865,1.08684,151607,23.0,189,5,2023-06-19,2023-06-23,0,True
AUDNZDm,2023,26,1.08606,1.09227,1.07981,1.0849199999999999,152660,23.0,123,5,2023-06-26,2023-06-30,0,True
AUDNZDm,2023,27,1.08454,1.08611,1.07351,1.07773,134256,23.0,204,5,2023-07-03,2023-07-07,0,True
AUDNZDm,2023,28,1.07548,1.08304,1.07236,1.07324,144787,23.0,160,5,2023-07-10,2023-07-14,0,True
AUDNZDm,2023,29,1.07239,1.09143,1.07199,1.09108,146980,23.0,136,5,2023-07-17,2023-07-21,0,True
AUDNZDm,2023,30,1.09011,1.09252,1.07946,1.07963,165320,23.0,172,5,2023-07-24,2023-07-28,0,True
AUDNZDm,2023,31,1.07945,1.08329,1.07149,1.07695,172650,23.0,162,5,2023-07-31,2023-08-04,0,True
AUDNZDm,2023,32,1.07615,1.08688,1.07507,1.0853,158737,23.0,152,5,2023-08-07,2023-08-11,0,True
AUDNZDm,2023,33,1.08365,1.0877,1.07794,1.08111,176089,23.0,124,5,2023-08-14,2023-08-18,0,True
AUDNZDm,2023,34,1.07822,1.08711,1.07812,1.08425,149897,23.0,158,5,2023-08-21,2023-08-25,0,True
AUDNZDm,2023,35,1.08386,1.08955,1.08259,1.08525,147289,23.0,134,5,2023-08-28,2023-09-01,0,True
AUDNZDm,2023,36,1.08362,1.08819,1.08142,1.08365,129803,23.0,162,5,2023-09-04,2023-09-08,0,True
AUDNZDm,2023,37,1.08232,1.09166,1.08124,1.09012,134906,23.0,123,5,2023-09-11,2023-09-15,0,True
AUDNZDm,2023,38,1.0892,1.09081,1.07875,1.08041,136154,23.0,170,5,2023-09-18,2023-09-22,0,True
AUDNZDm,2023,39,1.07901,1.08153,1.07117,1.07274,151153,23.0,161,5,2023-09-25,2023-09-29,0,True
AUDNZDm,2023,40,1.0703,1.07433,1.06521,1.06581,158074,23.0,135,5,2023-10-02,2023-10-06,0,True
AUDNZDm,2023,41,1.06424,1.07,1.06187,1.06985,145576,23.0,99,5,2023-10-09,2023-10-13,0,True
AUDNZDm,2023,42,1.06426,1.08451,1.06417,1.0833,143159,23.0,163,5,2023-10-16,2023-10-20,0,True
AUDNZDm,2023,43,1.08249,1.09139,1.08116,1.09019,139392,23.0,158,5,2023-10-23,2023-10-27,0,True
AUDNZDm,2023,44,1.0889199999999999,1.09361,1.08513,1.08577,145080,23.0,171,5,2023-10-30,2023-11-03,0,True
AUDNZDm,2023,45,1.08421,1.08997,1.07785,1.07955,133787,23.0,125,5,2023-11-06,2023-11-10,0,True
AUDNZDm,2023,46,1.07824,1.08812,1.07731,1.0872,139129,23.0,147,5,2023-11-13,2023-11-17,0,True
AUDNZDm,2023,47,1.08473,1.08863,1.07994,1.08167,133527,23.0,165,5,2023-11-20,2023-11-24,0,True
AUDNZDm,2023,48,1.08068,1.08603,1.0701,1.07494,162353,23.0,132,5,2023-11-27,2023-12-01,0,True
AUDNZDm,2023,49,1.07417,1.07661,1.06576,1.07414,158720,23.0,154,5,2023-12-04,2023-12-08,0,True
AUDNZDm,2023,50,1.07247,1.08166,1.06841,1.0790899999999999,162926,23.0,149,5,2023-12-11,2023-12-15,0,True
AUDNZDm,2023,51,1.07822,1.08169,1.07534,1.07986,141697,23.0,135,5,2023-12-18,2023-12-22,0,True
AUDNZDm,2023,52,1.0755,1.08104,1.0737700000000001,1.07792,93974,23.0,800,4,2023-12-26,2023-12-29,0,False
AUDNZDm,2024,1,1.07373,1.08278,1.07334,1.0753,124479,23.0,800,4,2024-01-02,2024-01-05,0,False
AUDNZDm,2024,2,1.07417,1.0771600000000001,1.07036,1.07118,140957,23.0,138,5,2024-01-08,2024-01-12,0,True
AUDNZDm,2024,3,1.06934,1.07933,1.06866,1.07872,141369,23.0,132,5,2024-01-15,2024-01-19,0,True
AUDNZDm,2024,4,1.07778,1.08319,1.07501,1.07945,135383,23.0,126,5,2024-01-22,2024-01-26,0,True
AUDNZDm,2024,5,1.0772,1.08105,1.06887,1.07354,139630,23.0,122,5,2024-01-29,2024-02-02,0,True
AUDNZDm,2024,6,1.07202,1.07363,1.05851,1.06072,124931,23.0,137,5,2024-02-05,2024-02-09,0,True
AUDNZDm,2024,7,1.05921,1.0702099999999999,1.05835,1.06632,121395,23.0,116,5,2024-02-12,2024-02-16,0,True
AUDNZDm,2024,8,1.06542,1.06653,1.0569,1.05911,118599,23.0,119,5,2024-02-19,2024-02-23,0,True
AUDNZDm,2024,9,1.0578400000000001,1.06978,1.05756,1.06852,127460,23.0,118,5,2024-02-26,2024-03-01,0,True
AUDNZDm,2024,10,1.06788,1.07458,1.06633,1.07261,124123,23.0,116,5,2024-03-04,2024-03-08,0,True
AUDNZDm,2024,11,1.07013,1.07867,1.0699,1.0781,110190,23.0,92,5,2024-03-11,2024-03-15,0,True
AUDNZDm,2024,12,1.07691,1.08766,1.07603,1.08694,113323,23.0,124,5,2024-03-18,2024-03-22,0,True
AUDNZDm,2024,13,1.08451,1.09143,1.08373,1.08632,86359,23.0,361,5,2024-03-25,2024-03-29,0,True
AUDNZDm,2024,14,1.08842,1.09543,1.0878700000000001,1.09414,93323,23.0,134,5,2024-04-01,2024-04-05,0,True
AUDNZDm,2024,15,1.09246,1.0950199999999999,1.08741,1.08846,124787,23.0,163,5,2024-04-08,2024-04-12,0,True
AUDNZDm,2024,16,1.08695,1.09194,1.08533,1.08987,138539,23.0,155,5,2024-04-15,2024-04-19,0,True
AUDNZDm,2024,17,1.08812,1.09981,1.08737,1.09979,107429,23.0,82,5,2024-04-22,2024-04-26,0,True
AUDNZDm,2024,18,1.0968,1.10262,1.09624,1.09958,127170,23.0,177,5,2024-04-29,2024-05-03,0,True
AUDNZDm,2024,19,1.09781,1.10291,1.09503,1.09689,102468,23.0,134,5,2024-05-06,2024-05-10,0,True
AUDNZDm,2024,20,1.09605,1.0996299999999999,1.0891,1.09108,96991,23.0,122,5,2024-05-13,2024-05-17,0,True
AUDNZDm,2024,21,1.09071,1.0943,1.08179,1.08262,105828,23.0,116,5,2024-05-20,2024-05-24,0,True
AUDNZDm,2024,22,1.08174,1.08483,1.08048,1.0829,107679,23.0,130,5,2024-05-27,2024-05-31,0,True
AUDNZDm,2024,23,1.08188,1.08275,1.07303,1.07814,119377,23.0,164,5,2024-06-03,2024-06-07,0,True
AUDNZDm,2024,24,1.07691,1.07961,1.0747,1.07698,112200,23.0,122,5,2024-06-10,2024-06-14,0,True
AUDNZDm,2024,25,1.07595,1.0890900000000001,1.07564,1.08524,98857,23.0,118,5,2024-06-17,2024-06-21,0,True
AUDNZDm,2024,26,1.08445,1.09629,1.08415,1.09485,102264,23.0,122,5,2024-06-24,2024-06-28,0,True
AUDNZDm,2024,27,1.09329,1.10098,1.09273,1.09817,89776,23.0,169,5,2024-07-01,2024-07-05,0,True
AUDNZDm,2024,28,1.09622,1.11168,1.09563,1.10864,100162,23.0,70,5,2024-07-08,2024-07-12,0,True
AUDNZDm,2024,29,1.10684,1.11415,1.10582,1.11232,121247,23.0,179,5,2024-07-15,2024-07-19,0,True
AUDNZDm,2024,30,1.1105,1.11359,1.10362,1.11191,120181,23.0,87,5,2024-07-22,2024-07-26,0,True
AUDNZDm,2024,31,1.11013,1.11476,1.09121,1.09283,140761,23.0,91,5,2024-07-29,2024-08-02,0,True
AUDNZDm,2024,32,1.09192,1.10071,1.08425,1.09544,216782,23.0,71,5,2024-08-05,2024-08-09,0,True
AUDNZDm,2024,33,1.09408,1.10556,1.09015,1.10162,106379,23.0,147,5,2024-08-12,2024-08-16,0,True
AUDNZDm,2024,34,1.10095,1.10321,1.08977,1.09024,79532,23.0,56,5,2024-08-19,2024-08-23,0,True
AUDNZDm,2024,35,1.08975,1.09211,1.07974,1.0824799999999999,90462,20.0,108,5,2024-08-26,2024-08-30,0,True
AUDNZDm,2024,36,1.08176,1.09045,1.07964,1.08018,136993,20.0,163,5,2024-09-02,2024-09-06,0,True
AUDNZDm,2024,37,1.07813,1.08941,1.0778699999999999,1.08875,138770,20.0,64,5,2024-09-09,2024-09-13,0,True
AUDNZDm,2024,38,1.08788,1.0944,1.0863,1.0912,155007,20.0,212,5,2024-09-16,2024-09-20,0,True
AUDNZDm,2024,39,1.08983,1.0943100000000001,1.08491,1.08841,157799,20.0,158,5,2024-09-23,2024-09-27,0,True
AUDNZDm,2024,40,1.08697,1.10484,1.0866,1.10313,165914,20.0,160,5,2024-09-30,2024-10-04,0,True
AUDNZDm,2024,41,1.10166,1.10899,1.09716,1.10488,161676,20.0,86,5,2024-10-07,2024-10-11,0,True
AUDNZDm,2024,42,1.10416,1.10755,1.09904,1.10432,135581,20.0,105,5,2024-10-14,2024-10-18,0,True
AUDNZDm,2024,43,1.10246,1.10648,1.10225,1.10479,126481,20.0,100,5,2024-10-21,2024-10-25,0,True
AUDNZDm,2024,44,1.10384,1.1054,1.09638,1.09993,134415,20.0,161,5,2024-10-28,2024-11-01,0,True
AUDNZDm,2024,45,1.09922,1.10882,1.09916,1.10315,172693,20.0,77,5,2024-11-04,2024-11-08,0,True
AUDNZDm,2024,46,1.10176,1.10488,1.0996,1.10169,149824,20.0,89,5,2024-11-11,2024-11-15,0,True
AUDNZDm,2024,47,1.09959,1.11793,1.09955,1.11396,136823,20.0,161,5,2024-11-18,2024-11-22,0,True
AUDNZDm,2024,48,1.11352,1.11685,1.0991,1.09977,145691,20.0,78,5,2024-11-25,2024-11-29,0,True
AUDNZDm,2024,49,1.09932,1.10291,1.09417,1.09576,138377,20.0,85,5,2024-12-02,2024-12-06,0,True
AUDNZDm,2024,50,1.09279,1.10575,1.09264,1.10401,132124,20.0,122,5,2024-12-09,2024-12-13,0,True
AUDNZDm,2024,51,1.10177,1.10826,1.09945,1.10531,127542,20.0,100,5,2024-12-16,2024-12-20,0,True
AUDNZDm,2024,52,1.10578,1.10709,1.10158,1.10346,73585,20.0,220,4,2024-12-23,2024-12-27,0,False
AUDNZDm,2025,1,1.10151,1.10997,1.10079,1.1076,84638,20.0,118,4,2024-12-30,2025-01-03,0,False
AUDNZDm,2025,2,1.10584,1.10891,1.10396,1.10584,116849,20.0,123,5,2025-01-06,2025-01-10,0,True
AUDNZDm,2025,3,1.10509,1.11018,1.102,1.10905,124332,20.0,126,5,2025-01-13,2025-01-17,0,True
AUDNZDm,2025,4,1.10661,1.10883,1.10366,1.1056,127479,20.0,113,5,2025-01-20,2025-01-24,0,True
AUDNZDm,2025,5,1.10384,1.10696,1.10039,1.10181,125121,20.0,159,5,2025-01-27,2025-01-31,0,True
AUDNZDm,2025,6,1.1003,1.10909,1.10018,1.10815,139782,20.0,111,5,2025-02-03,2025-02-07,0,True
AUDNZDm,2025,7,1.10513,1.11421,1.10427,1.10855,116950,20.0,63,5,2025-02-10,2025-02-14,0,True
AUDNZDm,2025,8,1.10763,1.11737,1.10688,1.10713,112370,20.0,77,5,2025-02-17,2025-02-21,0,True
AUDNZDm,2025,9,1.10581,1.1099,1.10526,1.1090200000000001,127510,20.0,81,5,2025-02-24,2025-02-28,0,True
AUDNZDm,2025,10,1.10815,1.11059,1.10128,1.10445,159942,20.0,159,5,2025-03-03,2025-03-07,0,True
AUDNZDm,2025,11,1.10196,1.10486,1.09959,1.10036,139483,20.0,160,5,2025-03-10,2025-03-14,0,True
AUDNZDm,2025,12,1.09929,1.10058,1.09123,1.09412,112943,20.0,112,5,2025-03-17,2025-03-21,0,True
AUDNZDm,2025,13,1.09234,1.10119,1.09142,1.09991,105674,20.0,50,5,2025-03-24,2025-03-28,0,True
AUDNZDm,2025,14,1.09889,1.10305,1.07734,1.07942,186372,20.0,86,5,2025-03-31,2025-04-04,0,True
AUDNZDm,2025,15,1.07541,1.09072,1.06912,1.07997,347244,20.0,123,5,2025-04-07,2025-04-11,0,True
AUDNZDm,2025,16,1.08028,1.08042,1.06739,1.07198,210172,20.0,212,5,2025-04-14,2025-04-18,0,True
AUDNZDm,2025,17,1.07282,1.07365,1.06512,1.07267,165875,20.0,173,5,2025-04-21,2025-04-25,0,True
AUDNZDm,2025,18,1.07127,1.08462,1.07056,1.08413,152631,20.0,102,5,2025-04-28,2025-05-02,0,True
AUDNZDm,2025,19,1.08253,1.08702,1.07802,1.08468,157123,20.0,77,5,2025-05-05,2025-05-09,0,True
AUDNZDm,2025,20,1.08288,1.09206,1.08189,1.08882,160757,20.0,117,5,2025-05-12,2025-05-16,0,True
AUDNZDm,2025,21,1.08686,1.09076,1.08182,1.08516,146397,20.0,68,5,2025-05-19,2025-05-23,0,True
AUDNZDm,2025,22,1.08254,1.0855299999999999,1.07601,1.07845,141539,20.0,161,5,2025-05-26,2025-05-30,0,True
AUDNZDm,2025,23,1.07664,1.07958,1.0726,1.07904,131182,20.0,188,5,2025-06-02,2025-06-06,0,True
AUDNZDm,2025,24,1.07807,1.08035,1.07447,1.07829,135986,20.0,91,5,2025-06-09,2025-06-13,0,True
AUDNZDm,2025,25,1.07621,1.08348,1.07493,1.08095,136214,20.0,116,5,2025-06-16,2025-06-20,0,True
AUDNZDm,2025,26,1.07986,1.08401,1.0769,1.07834,140085,20.0,70,5,2025-06-23,2025-06-27,0,True
AUDNZDm,2025,27,1.07762,1.08445,1.07611,1.08182,123199,20.0,71,5,2025-06-30,2025-07-04,0,True
AUDNZDm,2025,28,1.08064,1.09526,1.07967,1.09464,124571,20.0,121,5,2025-07-07,2025-07-11,0,True
AUDNZDm,2025,29,1.09192,1.09886,1.09098,1.09166,121747,20.0,171,5,2025-07-14,2025-07-18,0,True
AUDNZDm,2025,30,1.09025,1.0957,1.08949,1.09123,124148,20.0,81,5,2025-07-21,2025-07-25,0,True
AUDNZDm,2025,31,1.09117,1.09639,1.08978,1.09325,141799,20.0,124,5,2025-07-28,2025-08-01,0,True
AUDNZDm,2025,32,1.09204,1.0979,1.09125,1.09555,126638,20.0,142,5,2025-08-04,2025-08-08,0,True
AUDNZDm,2025,33,1.09306,1.09942,1.0928,1.09867,113630,20.0,159,5,2025-08-11,2025-08-15,0,True
AUDNZDm,2025,34,1.09804,1.10676,1.09383,1.10617,113936,20.0,50,5,2025-08-18,2025-08-22,0,True
AUDNZDm,2025,35,1.10415,1.11228,1.10414,1.10918,108309,20.0,108,5,2025-08-25,2025-08-29,0,True
AUDNZDm,2025,36,1.10786,1.1155599999999999,1.10708,1.11226,109568,20.0,165,5,2025-09-01,2025-09-05,0,True
AUDNZDm,2025,37,1.11009,1.1169,1.10891,1.11624,113440,20.0,167,5,2025-09-08,2025-09-12,0,True
AUDNZDm,2025,38,1.11407,1.12781,1.11353,1.1257,126358,20.0,145,5,2025-09-15,2025-09-19,0,True
AUDNZDm,2025,39,1.12357,1.1348799999999999,1.12266,1.13376,119611,20.0,124,5,2025-09-22,2025-09-26,0,True
AUDNZDm,2025,40,1.1331,1.1417,1.13121,1.13192,118441,20.0,50,5,2025-09-29,2025-10-03,0,True
AUDNZDm,2025,41,1.13048,1.14445,1.13034,1.13146,133719,20.0,111,5,2025-10-06,2025-10-10,0,True
