market,report_date,usable_from,open_interest,nc_long,nc_short,nc_spread,c_long,c_short,nr_long,nr_short
eurusd,2020-07-07,2020-07-10,593341,185159,81562,7595,311843,466973,88744,37211
eurusd,2020-07-14,2020-07-17,604982,194252,83340,9211,309455,471519,92064,40912
eurusd,2020-07-21,2020-07-24,636212,204185,79138,15104,320979,501647,95944,40323
eurusd,2020-07-28,2020-07-31,678965,242127,84568,10435,328605,546114,97798,37848
eurusd,2020-08-04,2020-08-07,704875,262109,81461,10965,332310,573668,99491,38781
eurusd,2020-08-11,2020-08-14,706458,266078,66327,10878,332842,589103,96660,40150
eurusd,2020-08-18,2020-08-21,704050,259244,62301,10585,332209,591573,102012,39591
eurusd,2020-08-25,2020-08-28,704077,262061,50309,10194,332664,600646,99158,42928
eurusd,2020-09-01,2020-09-04,698211,250867,54120,9515,340434,592019,97395,42557
eurusd,2020-09-08,2020-09-11,690782,248683,51869,12490,332939,581988,96670,44435
eurusd,2020-09-15,2020-09-18,658174,230695,52119,6226,326724,561883,94529,37946
eurusd,2020-09-22,2020-09-25,666412,247049,56227,6043,324148,563561,89172,40581
eurusd,2020-09-29,2020-10-02,655912,241967,53851,6752,319362,554998,87831,40311
eurusd,2020-10-06,2020-10-09,652135,231369,57061,5706,322277,548547,92783,40821
eurusd,2020-10-13,2020-10-16,646165,228295,59658,5397,320037,538976,92436,42134
eurusd,2020-10-20,2020-10-23,644667,229878,63935,4602,316168,535679,94019,40451
eurusd,2020-10-27,2020-10-30,636778,217443,61888,6911,320086,526904,92338,41075
eurusd,2020-11-03,2020-11-06,627754,208237,67888,4364,329671,516373,85482,39129
eurusd,2020-11-10,2020-11-13,638993,202374,67087,4598,339154,526728,92867,40580
eurusd,2020-11-17,2020-11-20,637946,203551,69591,5891,338363,522088,90141,40376
eurusd,2020-11-24,2020-11-27,644566,206354,68104,7982,342250,530912,87980,37568
eurusd,2020-12-01,2020-12-04,654257,207302,67408,6571,345848,536756,94536,43522
eurusd,2020-12-08,2020-12-11,683351,222521,66092,12263,349005,562077,99562,42919
eurusd,2020-12-15,2020-12-18,657046,218710,76877,3774,338345,537607,96217,38788
eurusd,2020-12-21,2020-12-25,659499,222443,78541,5128,339342,538743,92586,37087
eurusd,2020-12-29,2021-01-01,671643,222848,79772,4443,348773,550545,95579,36883
eurusd,2021-01-05,2021-01-08,673532,224832,81841,4404,349449,550714,94847,36573
eurusd,2021-01-12,2021-01-15,677952,228757,72867,5690,345185,560987,98320,38408
eurusd,2021-01-19,2021-01-22,676515,236533,73067,4706,337268,559646,98008,39096
eurusd,2021-01-26,2021-01-29,677432,238099,72755,4888,339228,559856,95217,39933
eurusd,2021-02-02,2021-02-05,675520,216887,79884,8963,354432,543240,95238,43433
eurusd,2021-02-09,2021-02-12,673116,220943,80721,7867,349377,541364,94929,43164
eurusd,2021-02-16,2021-02-19,675761,222895,82889,7224,352756,546512,92886,39136
eurusd,2021-02-23,2021-02-26,696916,228501,90136,6637,366500,560917,95278,39226
eurusd,2021-03-02,2021-03-05,698229,222655,96667,10341,374362,550290,90871,40931
eurusd,2021-03-09,2021-03-12,722123,207588,105624,15616,402394,559836,96525,41047
eurusd,2021-03-16,2021-03-19,638977,195857,105881,6465,349395,484374,87260,42257
eurusd,2021-03-23,2021-03-26,641428,195500,102178,7134,350520,488553,88274,43563
eurusd,2021-03-30,2021-04-02,645121,194763,121024,7445,351292,472620,91621,44032
eurusd,2021-04-06,2021-04-09,642671,192230,124708,6347,354401,464142,89693,47474
eurusd,2021-04-13,2021-04-16,648681,190640,123789,7954,361380,471014,88707,45924
eurusd,2021-04-20,2021-04-23,661640,197137,116329,7267,365754,494986,91482,43058
eurusd,2021-04-27,2021-04-30,672072,200415,119448,7036,368662,504495,95959,41093
eurusd,2021-05-04,2021-05-07,677397,206472,121643,9059,364947,507105,96919,39590
eurusd,2021-05-11,2021-05-14,697211,223387,129480,9909,357792,522697,106123,35125
eurusd,2021-05-18,2021-05-21,727631,232330,132472,7799,378241,551145,109261,36215
eurusd,2021-05-25,2021-05-28,738138,236103,132103,8689,381869,561735,111477,35611
eurusd,2021-06-01,2021-06-04,742079,237360,128038,7664,384998,568512,112057,37865
eurusd,2021-06-08,2021-06-11,743159,232103,124890,14468,382766,565245,113822,38556
eurusd,2021-06-15,2021-06-18,694722,210816,92630,2607,381409,563500,99890,35985
eurusd,2021-06-22,2021-06-25,694804,207863,118806,6479,383894,528473,96568,41046
eurusd,2021-06-29,2021-07-02,697425,209058,121912,6245,387635,524237,94487,45031
eurusd,2021-07-06,2021-07-09,699383,212998,135808,5895,386189,510347,94301,47333
eurusd,2021-07-13,2021-07-16,688952,212851,153138,5935,378329,479700,91837,50179
eurusd,2021-07-20,2021-07-23,683075,208669,162847,6196,379176,461577,89034,52455
eurusd,2021-07-27,2021-07-30,678008,202245,164119,9324,373953,453802,92486,50763
eurusd,2021-08-03,2021-08-06,674491,199067,161060,8571,374123,453158,92730,51702
eurusd,2021-08-10,2021-08-13,702098,212809,178952,8072,388866,458925,92351,56149
eurusd,2021-08-17,2021-08-20,694792,233529,175889,7532,383684,456767,70047,54604
eurusd,2021-08-24,2021-08-27,698547,194169,169539,9975,403032,460425,91371,58608
eurusd,2021-08-31,2021-09-03,705110,190593,180117,14682,404630,456842,95205,53469
eurusd,2021-09-07,2021-09-10,696734,189904,163596,10823,397755,471071,98252,51244
eurusd,2021-09-14,2021-09-17,653102,186554,158749,7685,368593,434853,90270,51815
eurusd,2021-09-21,2021-09-24,663519,189406,177311,7484,381122,425371,85507,53353
eurusd,2021-09-28,2021-10-01,668067,195043,194171,7398,378476,408900,87150,57598
eurusd,2021-10-05,2021-10-08,693591,196819,219153,9674,396534,405021,90564,59743
eurusd,2021-10-12,2021-10-15,695329,202512,220910,7860,396224,405177,88733,61382
eurusd,2021-10-19,2021-10-22,679418,193320,205427,8653,389682,407255,87763,58083
eurusd,2021-10-26,2021-10-29,680374,196880,208136,8906,387905,404160,86683,59172
eurusd,2021-11-02,2021-11-05,678024,191496,197634,9486,392882,415610,84160,55294
eurusd,2021-11-09,2021-11-12,678368,192544,188771,12175,389822,421863,83827,55559
eurusd,2021-11-16,2021-11-19,705698,198181,202007,12990,404266,431251,90261,59450
eurusd,2021-11-23,2021-11-26,711685,204214,220666,13186,403595,420430,90690,57403
eurusd,2021-11-30,2021-12-03,705409,191048,214288,13922,407774,418645,92665,58554
eurusd,2021-12-07,2021-12-10,716213,194869,203168,16253,418656,438831,86435,57961
eurusd,2021-12-14,2021-12-17,661711,189530,201409,13933,378079,394668,80169,51701
eurusd,2021-12-21,2021-12-24,672239,196595,206757,14873,381670,397296,79101,53313
eurusd,2021-12-28,2021-12-31,673273,198617,205251,13060,384857,403390,76739,51572
eurusd,2022-01-04,2022-01-07,678218,199073,200627,9374,388742,415200,81029,53017
eurusd,2022-01-11,2022-01-14,682293,204361,198356,8748,389191,422581,79993,52608
eurusd,2022-01-18,2022-01-21,691882,211901,187317,10708,389617,440081,79656,53776
eurusd,2022-01-25,2022-01-28,682952,213408,181848,11117,379154,435412,79273,54575
eurusd,2022-02-01,2022-02-04,685431,213563,183847,11388,376805,434272,83675,55924
eurusd,2022-02-08,2022-02-11,700098,218973,180131,10974,382426,455678,87725,53315
eurusd,2022-02-15,2022-02-18,702047,217899,170318,11201,383827,468884,89120,51644
eurusd,2022-02-22,2022-02-25,696682,214195,154889,13570,379583,477633,89334,50590
eurusd,2022-03-01,2022-03-04,719975,228385,163446,17009,390260,485365,84321,54155
eurusd,2022-03-08,2022-03-11,738990,242683,183839,23926,386654,470527,85727,60698
eurusd,2022-03-15,2022-03-18,666010,202040,183246,19526,369253,411882,75191,51356
eurusd,2022-03-22,2022-03-25,658817,207051,183208,18304,357492,403870,75970,53435
eurusd,2022-03-29,2022-04-01,662415,200043,178669,17888,364163,411511,80321,54347
eurusd,2022-04-05,2022-04-08,663589,210914,183544,17589,357140,406757,77946,55699
eurusd,2022-04-12,2022-04-15,678607,221645,182585,17944,359853,420603,79165,57475
eurusd,2022-04-19,2022-04-22,675939,221003,189702,15067,362930,412656,76939,58514
eurusd,2022-04-26,2022-04-29,688449,222993,200792,15107,368280,414387,82069,58163
eurusd,2022-05-03,2022-05-06,694926,208449,214827,14988,383222,407808,88267,57303
eurusd,2022-05-10,2022-05-13,705046,228230,211701,15852,376043,419069,84921,58424
eurusd,2022-05-17,2022-05-20,706712,230770,210431,18374,372113,423630,85455,54277
eurusd,2022-05-24,2022-05-27,708938,237072,198142,17629,366345,438945,87892,54222
eurusd,2022-05-31,2022-06-03,706317,236553,184281,17192,365434,450620,87138,54224
eurusd,2022-06-07,2022-06-10,730667,230248,179705,43813,365628,453817,90978,53332
eurusd,2022-06-14,2022-06-17,668164,206986,213004,15196,361159,389654,84823,50310
eurusd,2022-06-21,2022-06-24,671718,195554,211159,17261,373695,391877,85208,51421
eurusd,2022-06-28,2022-07-01,671472,189414,200010,18121,380084,399896,83853,53445
eurusd,2022-07-05,2022-07-08,673772,197138,213990,16455,377654,386290,82525,57037
eurusd,2022-07-12,2022-07-15,682031,197240,222484,16358,385039,379279,83394,63910
eurusd,2022-07-19,2022-07-22,694106,195875,238620,17564,397991,380561,82676,57361
eurusd,2022-07-26,2022-07-29,694099,198041,239625,19989,393062,374406,83007,60079
eurusd,2022-08-02,2022-08-05,683883,191692,230503,17884,391841,376321,82466,59175
eurusd,2022-08-09,2022-08-12,692398,200088,234624,18823,394543,380141,78944,58810
eurusd,2022-08-16,2022-08-19,698570,199226,242010,19297,400458,379542,79589,57721
eurusd,2022-08-23,2022-08-26,717921,210825,254934,17992,406701,382394,82403,62601
eurusd,2022-08-30,2022-09-02,720081,202258,249934,25268,411684,382824,80871,62055
eurusd,2022-09-06,2022-09-09,721678,205277,241626,23448,409460,389850,83493,66754
eurusd,2022-09-13,2022-09-16,742244,207778,219615,35296,410364,421787,88806,65546
eurusd,2022-09-20,2022-09-23,657952,206564,173115,20951,354891,407201,75546,56685
eurusd,2022-09-27,2022-09-30,654142,208736,174939,18485,348374,406814,78547,53904
eurusd,2022-10-04,2022-10-07,640458,199391,155709,18075,348817,405665,74175,61009
eurusd,2022-10-11,2022-10-14,639348,196136,158637,17465,349091,409252,76656,53994
eurusd,2022-10-18,2022-10-21,640469,202703,154553,14505,347078,417655,76183,53756
eurusd,2022-10-25,2022-10-28,666719,226734,151825,17146,346949,440781,75890,56967
eurusd,2022-11-01,2022-11-04,671729,239770,133980,15533,339364,468183,77062,54033
eurusd,2022-11-08,2022-11-11,667902,232317,124718,18228,339218,470981,78139,53975
eurusd,2022-11-15,2022-11-18,682575,239369,126703,13671,343388,494961,86147,47240
eurusd,2022-11-22,2022-11-25,680873,239598,116486,12681,345848,503792,82746,47914
eurusd,2022-11-29,2022-12-02,695776,241122,118875,15882,356905,511490,81867,49529
eurusd,2022-12-06,2022-12-09,711537,245063,120180,18255,363169,523174,85050,49928
eurusd,2022-12-13,2022-12-16,772800,236415,111700,28262,414090,571467,94033,61371
eurusd,2022-12-20,2022-12-23,725968,249149,106877,12941,379011,565025,84867,41125
eurusd,2022-12-27,2022-12-30,728387,251887,105725,13598,379076,565896,83826,43168
eurusd,2023-01-03,2023-01-06,712030,222543,92628,14417,389861,563942,85209,41043
eurusd,2023-01-10,2023-01-13,746163,238623,103641,15490,400775,582985,91275,44047
eurusd,2023-01-17,2023-01-20,753915,228279,101295,14650,416510,595584,94476,42386
eurusd,2023-01-24,2023-01-27,777569,237743,103394,13780,429253,615703,96793,44692
eurusd,2023-01-31,2023-02-03,796738,246755,96246,13556,440756,644345,95671,42591
eurusd,2023-02-07,2023-02-10,781287,238338,73300,14054,438393,650139,90502,43794
eurusd,2023-02-14,2023-02-17,788633,236574,72668,14096,444388,656178,93575,45691
eurusd,2023-02-21,2023-02-24,789898,236414,71346,17122,444658,658476,91704,42954
eurusd,2023-02-28,2023-03-03,803963,240766,78567,18401,451634,663537,93162,43458
eurusd,2023-03-07,2023-03-10,821057,233880,85432,31753,458256,660884,97168,42988
eurusd,2023-03-14,2023-03-17,745403,222313,82357,16294,418829,605698,87967,41054
eurusd,2023-03-21,2023-03-24,737437,215825,70983,16122,417802,608973,87688,41359
eurusd,2023-03-28,2023-03-31,732506,222918,77893,13319,410545,601793,85724,39501
eurusd,2023-04-04,2023-04-07,747095,225416,82023,15007,415104,609891,91568,40174
eurusd,2023-04-11,2023-04-14,759439,244180,80842,14446,411456,623521,89357,40630
eurusd,2023-04-18,2023-04-21,766374,242369,78008,15983,417586,630871,90436,41512
eurusd,2023-04-25,2023-04-28,772882,243516,74116,15747,418842,643279,94777,39740
eurusd,2023-05-02,2023-05-05,779458,246832,73343,20000,418940,640643,93686,45472
eurusd,2023-05-09,2023-05-12,794721,260335,80913,19461,418410,652670,96515,41677
eurusd,2023-05-16,2023-05-19,789930,258736,71647,21599,416383,654716,93212,41968
eurusd,2023-05-23,2023-05-26,781123,250070,76334,20905,418071,642266,92077,41618
eurusd,2023-05-30,2023-06-02,775142,241817,76092,23617,415872,629887,93836,45546
eurusd,2023-06-06,2023-06-09,781967,236060,77639,30609,419532,623448,95766,50271
eurusd,2023-06-13,2023-06-16,818294,226138,74316,31111,456529,653600,104516,59267
eurusd,2023-06-20,2023-06-23,732979,229399,84750,12108,398646,591369,92826,44752
eurusd,2023-06-27,2023-06-30,732123,223977,78949,11391,403130,596390,93625,45393
eurusd,2023-07-03,2023-07-07,725927,221272,78435,12478,401256,590715,90921,44299
eurusd,2023-07-11,2023-07-14,736056,224351,84189,12477,403460,595922,95768,43468
eurusd,2023-07-18,2023-07-21,783132,264514,85682,15240,406328,635671,97050,46539
eurusd,2023-07-25,2023-07-28,772408,250647,73417,21590,402626,636895,97545,40506
eurusd,2023-08-01,2023-08-04,755156,240074,68012,16696,404493,626064,93893,44384
eurusd,2023-08-08,2023-08-11,760968,228048,78237,14805,425875,621325,92240,46601
eurusd,2023-08-15,2023-08-18,760233,232466,72603,15930,420942,626226,90895,45474
eurusd,2023-08-22,2023-08-25,750486,239391,80631,12757,410413,610812,87925,46286
eurusd,2023-08-29,2023-09-01,748127,230542,83863,17510,411996,600147,88079,46607
eurusd,2023-09-05,2023-09-08,754263,235732,99501,22043,406485,582339,90003,50380
eurusd,2023-09-12,2023-09-15,743759,212376,99296,25632,412967,562948,92784,55883
eurusd,2023-09-19,2023-09-22,695343,207424,105443,17342,388465,517207,82112,55351
eurusd,2023-09-26,2023-09-29,699271,211516,113117,18558,387030,511437,82167,56159
eurusd,2023-10-03,2023-10-06,702433,211783,132840,19745,388473,493225,82432,56623
eurusd,2023-10-10,2023-10-13,687382,207522,131990,14226,383243,481536,82391,59630
eurusd,2023-10-17,2023-10-20,695676,214313,131903,11781,391704,493327,77878,58665
eurusd,2023-10-24,2023-10-27,702668,215569,130316,10431,396435,504431,80233,57490
eurusd,2023-10-31,2023-11-03,694962,210834,125445,11447,393348,502379,79333,55691
eurusd,2023-11-07,2023-11-10,697624,212483,123427,12511,390336,507851,82294,53835
eurusd,2023-11-14,2023-11-17,702463,221190,112283,15794,381765,522752,83714,51634
eurusd,2023-11-21,2023-11-24,712364,231095,101441,16964,380815,546633,83490,47326
eurusd,2023-11-28,2023-12-01,727138,233454,90289,22287,388784,565099,82613,49463
eurusd,2023-12-05,2023-12-08,756615,235684,83324,30452,404550,593479,85929,49360
eurusd,2023-12-12,2023-12-15,792149,231837,84510,26853,433209,615566,100250,65220
eurusd,2023-12-19,2023-12-22,700244,208078,93486,11082,399732,545354,81352,50322
eurusd,2023-12-26,2023-12-29,705627,211195,93804,11264,400897,552083,82271,48476
eurusd,2024-01-02,2024-01-05,718885,211912,92436,11611,411907,569293,83455,45545
eurusd,2024-01-09,2024-01-12,714079,208473,89596,13439,409738,566625,82429,44419
eurusd,2024-01-16,2024-01-19,733091,204294,100202,14105,433577,570090,81115,48694
eurusd,2024-01-23,2024-01-26,725423,195190,106866,15284,434578,551975,80371,51298
eurusd,2024-01-30,2024-02-02,727210,200360,111589,15950,432311,548317,78589,51354
eurusd,2024-02-06,2024-02-09,731991,202450,140297,16897,434993,521879,77651,52918
eurusd,2024-02-13,2024-02-16,740105,210848,158010,14994,437266,509530,76997,57571
eurusd,2024-02-20,2024-02-23,722299,213194,145178,14965,416183,505634,77957,56522
eurusd,2024-02-27,2024-03-01,715545,205234,142380,18860,411117,501018,80334,53287
eurusd,2024-03-05,2024-03-08,707108,200025,133714,20780,404771,501537,81532,51077
eurusd,2024-03-12,2024-03-15,717720,193998,119591,37335,402081,506685,84306,54109
eurusd,2024-03-19,2024-03-22,656182,182382,134040,9145,388839,462969,75816,50028
eurusd,2024-03-26,2024-03-29,657300,180193,148999,11329,389331,443503,76447,53469
eurusd,2024-04-02,2024-04-05,682768,188258,171464,8463,412480,445912,73567,56929
eurusd,2024-04-09,2024-04-12,643496,175419,142696,9914,383114,435146,75049,55740
eurusd,2024-04-16,2024-04-19,658865,178912,166688,10180,395979,424633,73794,57364
eurusd,2024-04-23,2024-04-26,665771,167296,177285,12296,413769,419034,72410,57156
eurusd,2024-04-30,2024-05-03,652297,167185,173962,12914,399163,409900,73035,55521
eurusd,2024-05-07,2024-05-10,654804,170594,166004,15209,393845,416124,75156,57467
eurusd,2024-05-14,2024-05-17,656802,178398,161243,14120,387812,426094,76472,55345
eurusd,2024-05-21,2024-05-24,653081,182574,141099,14085,378118,447571,78304,50326
eurusd,2024-05-28,2024-05-31,664864,184656,127084,20135,380224,464876,79849,52769
eurusd,2024-06-04,2024-06-07,671736,188957,121087,19647,383423,482209,79709,48793
eurusd,2024-06-11,2024-06-14,712894,187697,144053,22221,409006,481351,93970,65269
eurusd,2024-06-18,2024-06-21,650388,171464,163513,20827,386112,413976,71985,52072
eurusd,2024-06-25,2024-06-28,650087,167370,175801,20488,390837,400604,71392,53194
eurusd,2024-07-02,2024-07-05,636895,164369,173888,22390,376888,389609,73248,51008
eurusd,2024-07-09,2024-07-12,637266,165829,162206,20917,375248,402487,75272,51656
eurusd,2024-07-16,2024-07-19,649251,179937,155188,19816,375217,424766,74281,49481
eurusd,2024-07-23,2024-07-26,672022,188929,153023,22611,387742,447615,72740,48773
eurusd,2024-07-30,2024-08-02,667299,183006,165207,25412,386079,426892,72802,49788
eurusd,2024-08-06,2024-08-09,671104,185799,152219,24119,386568,444428,74618,50338
eurusd,2024-08-13,2024-08-16,667350,182212,155229,25155,382394,436421,77589,50545
eurusd,2024-08-20,2024-08-23,692017,194350,138333,28202,386948,476172,82517,49310
eurusd,2024-08-27,2024-08-30,726519,218381,125543,31163,388226,523748,88749,46065
eurusd,2024-09-03,2024-09-06,740311,215969,115951,36081,402899,544447,85362,43832
eurusd,2024-09-10,2024-09-13,741888,192821,111388,45430,411082,534889,92555,50181
eurusd,2024-09-17,2024-09-20,678001,182281,112635,22870,386396,500798,86454,41698
eurusd,2024-09-24,2024-09-27,679514,187795,116097,24830,379577,492405,87312,46182
eurusd,2024-10-01,2024-10-04,674734,178273,122946,27530,381281,474983,87650,49275
eurusd,2024-10-08,2024-10-11,669131,173866,134768,26128,384954,459849,84183,48386
eurusd,2024-10-15,2024-10-18,658481,169319,152169,24212,382899,431874,82051,50226
eurusd,2024-10-22,2024-10-25,650759,153159,181683,26368,391222,391230,80010,51478
eurusd,2024-10-29,2024-11-01,661675,159313,209617,26911,401671,370223,73780,54924
eurusd,2024-11-05,2024-11-08,645597,159900,181553,28104,381704,381087,75889,54853
eurusd,2024-11-12,2024-11-15,637105,160003,167440,31865,366805,385079,78432,52721
eurusd,2024-11-19,2024-11-22,658774,154305,196862,29002,399002,377955,76465,54955
eurusd,2024-11-26,2024-11-29,665553,156334,212343,29140,401183,368756,78896,55314
eurusd,2024-12-03,2024-12-06,675059,167693,225182,28677,401120,366644,77569,54556
