time_msc,time,bid,ask,last,volume,flags
1785907610831,1785907610,64453.83,64463.83,0.0,0,6
1785907610842,1785907610,64452.34,64462.34,0.0,0,6
1785907610871,1785907610,64448.85,64458.85,0.0,0,6
1785907611342,1785907611,64450.33,64460.33,0.0,0,6
1785907612386,1785907612,64450.36,64460.36,0.0,0,6
1785907614020,1785907614,64449.73,64459.73,0.0,0,6
1785907614042,1785907614,64447.01,64457.01,0.0,0,6
1785907614103,1785907614,64448.69,64458.69,0.0,0,6
1785907615146,1785907615,64449.22,64459.22,0.0,0,6
1785907616159,1785907616,64448.7,64458.7,0.0,0,6
1785907617159,1785907617,64448.72,64458.72,0.0,0,6
1785907617621,1785907617,64446.68,64456.68,0.0,0,6
1785907617632,1785907617,64442.94,64452.94,0.0,0,6
1785907618657,1785907618,64442.85,64452.85,0.0,0,6
1785907619029,1785907619,64440.07,64450.07,0.0,0,6
1785907619052,1785907619,64437.18,64447.18,0.0,0,6
1785907619082,1785907619,64432.18,64442.18,0.0,0,6
1785907619195,1785907619,64434.01,64444.01,0.0,0,6
1785907619229,1785907619,64443.79,64453.79,0.0,0,6
1785907620050,1785907620,64445.58,64455.58,0.0,0,6
1785907620062,1785907620,64447.48,64457.48,0.0,0,6
1785907621104,1785907621,64451.87,64461.87,0.0,0,6
1785907622261,1785907622,64447.49,64457.49,0.0,0,6
1785907622770,1785907622,64448.88,64458.88,0.0,0,6
1785907622782,1785907622,64450.18,64460.18,0.0,0,6
1785907622818,1785907622,64451.88,64461.88,0.0,0,6
1785907622930,1785907622,64453.17,64463.17,0.0,0,6
1785907622965,1785907622,64456.06,64466.06,0.0,0,6
1785907623011,1785907623,64458.46,64468.46,0.0,0,6
1785907623953,1785907623,64458.44,64468.44,0.0,0,6
1785907624953,1785907624,64458.42,64468.42,0.0,0,6
1785907625967,1785907625,64458.41,64468.41,0.0,0,6
1785907626822,1785907626,64455.2,64465.2,0.0,0,6
1785907626901,1785907626,64449.22,64459.22,0.0,0,6
1785907626912,1785907626,64446.6,64456.6,0.0,0,6
1785907628052,1785907628,64445.56,64455.56,0.0,0,6
1785907629071,1785907629,64445.54,64455.54,0.0,0,6
1785907630173,1785907630,64446.44,64456.44,0.0,0,6
1785907631182,1785907631,64446.37,64456.37,0.0,0,6
1785907632033,1785907632,64438.62,64448.62,0.0,0,6
1785907632383,1785907632,64443.53,64453.53,0.0,0,6
1785907632395,1785907632,64445.48,64455.48,0.0,0,6
1785907632432,1785907632,64450.36,64460.36,0.0,0,6
1785907633562,1785907633,64452.26,64462.26,0.0,0,6
1785907634579,1785907634,64450.93,64460.93,0.0,0,6
1785907636687,1785907636,64450.89,64460.89,0.0,0,6
1785907638711,1785907638,64450.87,64460.87,0.0,0,6
1785907639732,1785907639,64450.85,64460.85,0.0,0,6
1785907640788,1785907640,64450.91,64460.91,0.0,0,6
1785907641801,1785907641,64450.89,64460.89,0.0,0,6
1785907642904,1785907642,64450.83,64460.83,0.0,0,6
1785907643018,1785907643,64448.51,64458.51,0.0,0,6
1785907643031,1785907643,64443.79,64453.79,0.0,0,6
1785907643043,1785907643,64440.39,64450.39,0.0,0,6
1785907643066,1785907643,64439.0,64449.0,0.0,0,6
1785907643091,1785907643,64435.5,64445.5,0.0,0,6
1785907644202,1785907644,64435.54,64445.54,0.0,0,6
1785907645218,1785907645,64435.56,64445.56,0.0,0,6
1785907646423,1785907646,64435.59,64445.59,0.0,0,6
1785907647432,1785907647,64435.62,64445.62,0.0,0,6
1785907648511,1785907648,64435.61,64445.61,0.0,0,6
1785907649721,1785907649,64435.59,64445.59,0.0,0,6
1785907650761,1785907650,64435.58,64445.58,0.0,0,6
1785907651771,1785907651,64435.57,64445.57,0.0,0,6
1785907653151,1785907653,64435.56,64445.56,0.0,0,6
1785907653362,1785907653,64434.05,64444.05,0.0,0,6
1785907654785,1785907654,64431.01,64441.01,0.0,0,6
1785907654797,1785907654,64427.67,64437.67,0.0,0,6
1785907654816,1785907654,64425.57,64435.57,0.0,0,6
1785907655822,1785907655,64425.59,64435.59,0.0,0,6
1785907656825,1785907656,64425.6,64435.6,0.0,0,6
1785907657042,1785907657,64420.8,64430.8,0.0,0,6
1785907657172,1785907657,64422.31,64432.31,0.0,0,6
1785907658183,1785907658,64422.34,64432.34,0.0,0,6
1785907660265,1785907660,64422.43,64432.43,0.0,0,6
1785907660282,1785907660,64429.91,64439.91,0.0,0,6
1785907661301,1785907661,64429.92,64439.92,0.0,0,6
1785907665436,1785907665,64429.91,64439.91,0.0,0,6
1785907666471,1785907666,64429.9,64439.9,0.0,0,6
1785907667621,1785907667,64429.89,64439.89,0.0,0,6
1785907669801,1785907669,64429.88,64439.88,0.0,0,6
1785907671192,1785907671,64429.87,64439.87,0.0,0,6
1785907672055,1785907672,64423.85,64433.85,0.0,0,6
1785907672073,1785907672,64422.45,64432.45,0.0,0,6
1785907673223,1785907673,64422.46,64432.46,0.0,0,6
1785907675622,1785907675,64421.12,64431.12,0.0,0,6
1785907675633,1785907675,64418.17,64428.17,0.0,0,6
1785907675643,1785907675,64414.88,64424.88,0.0,0,6
1785907675653,1785907675,64413.28,64423.28,0.0,0,6
1785907676122,1785907676,64415.4,64425.4,0.0,0,6
1785907676172,1785907676,64422.0,64432.0,0.0,0,6
1785907677201,1785907677,64423.21,64433.21,0.0,0,6
1785907678007,1785907678,64422.54,64432.54,0.0,0,6
1785907678036,1785907678,64425.1,64435.1,0.0,0,6
1785907678392,1785907678,64427.05,64437.05,0.0,0,6
1785907679452,1785907679,64427.31,64437.31,0.0,0,6
1785907679895,1785907679,64428.89,64438.89,0.0,0,6
1785907681014,1785907681,64429.89,64439.89,0.0,0,6
1785907682033,1785907682,64429.86,64439.86,0.0,0,6
1785907683078,1785907683,64429.84,64439.84,0.0,0,6
1785907684078,1785907684,64429.81,64439.81,0.0,0,6
1785907684223,1785907684,64423.58,64433.58,0.0,0,6
1785907684241,1785907684,64420.18,64430.18,0.0,0,6
1785907684252,1785907684,64418.83,64428.83,0.0,0,6
1785907684635,1785907684,64417.54,64427.54,0.0,0,6
1785907687729,1785907687,64417.55,64427.55,0.0,0,6
1785907689801,1785907689,64418.11,64428.11,0.0,0,6
1785907690812,1785907690,64417.56,64427.56,0.0,0,6
1785907691842,1785907691,64417.57,64427.57,0.0,0,6
1785907692912,1785907692,64417.56,64427.56,0.0,0,6
1785907693006,1785907693,64413.6,64423.6,0.0,0,6
1785907693022,1785907693,64409.55,64419.55,0.0,0,6
1785907694273,1785907694,64404.59,64414.59,0.0,0,6
1785907695272,1785907695,64407.52,64417.52,0.0,0,6
1785907695835,1785907695,64405.93,64415.93,0.0,0,6
1785907695863,1785907695,64402.68,64412.68,0.0,0,6
1785907696873,1785907696,64401.67,64411.67,0.0,0,6
1785907697882,1785907697,64402.29,64412.29,0.0,0,6
1785907698912,1785907698,64403.15,64413.15,0.0,0,6
1785907699933,1785907699,64401.63,64411.63,0.0,0,6
1785907700933,1785907700,64401.44,64411.44,0.0,0,6
1785907701983,1785907701,64402.77,64412.77,0.0,0,6
1785907702403,1785907702,64396.54,64406.54,0.0,0,6
1785907703441,1785907703,64393.85,64403.85,0.0,0,6
1785907704452,1785907704,64393.76,64403.76,0.0,0,6
1785907705398,1785907705,64393.66,64403.66,0.0,0,6
1785907706493,1785907706,64393.27,64403.27,0.0,0,6
1785907708579,1785907708,64394.31,64404.31,0.0,0,6
1785907709613,1785907709,64393.29,64403.29,0.0,0,6
1785907710921,1785907710,64394.44,64404.44,0.0,0,6
1785907711991,1785907711,64393.31,64403.31,0.0,0,6
1785907714051,1785907714,64393.32,64403.32,0.0,0,6
1785907716162,1785907716,64395.29,64405.29,0.0,0,6
1785907716251,1785907716,64393.29,64403.29,0.0,0,6
1785907717531,1785907717,64397.43,64407.43,0.0,0,6
1785907718128,1785907718,64394.78,64404.78,0.0,0,6
1785907719140,1785907719,64394.81,64404.81,0.0,0,6
1785907720152,1785907720,64394.83,64404.83,0.0,0,6
1785907721154,1785907721,64394.84,64404.84,0.0,0,6
1785907722156,1785907722,64394.86,64404.86,0.0,0,6
1785907722962,1785907722,64392.37,64402.37,0.0,0,6
1785907722982,1785907722,64390.48,64400.48,0.0,0,6
1785907723104,1785907723,64387.18,64397.18,0.0,0,6
1785907724305,1785907724,64387.23,64397.23,0.0,0,6
1785907724841,1785907724,64387.17,64397.17,0.0,0,6
1785907725869,1785907725,64379.21,64389.21,0.0,0,6
1785907726503,1785907726,64378.94,64388.94,0.0,0,6
1785907727521,1785907727,64380.5,64390.5,0.0,0,6
